COM_CODE3,Company HMRC Ref,Month
841350200,39,2016-06-01
291639900,9,2016-06-01
291639100,4,2016-06-01
730900300,11,2016-06-01
731021110,7,2016-06-01
841990150,15,2016-06-01
690810000,5,2016-06-01
841391000,244,2016-06-01
841989100,8,2016-06-01
845620000,3,2016-06-01
848210100,46,2016-06-01
210690590,12,2016-06-01
330420000,47,2016-06-01
630510900,8,2016-06-01
844180000,10,2016-06-01
731812900,14,2016-06-01
731815200,14,2016-06-01
841840200,5,2016-06-01
841850900,17,2016-06-01
841899900,36,2016-06-01
843810100,19,2016-06-01
843890000,64,2016-06-01
840890470,10,2016-06-01
391721900,15,2016-06-01
392590800,38,2016-06-01
732690500,16,2016-06-01
391733000,15,2016-06-01
730722100,21,2016-06-01
870323900,77,2016-06-01
870333900,19,2016-06-01
911490000,7,2016-06-01
848079000,32,2016-06-01
843280000,18,2016-06-01
271099000,5,2016-06-01
291899900,11,2016-06-01
340213000,47,2016-06-01
381121000,10,2016-06-01
381129000,6,2016-06-01
382313000,3,2016-06-01
710391000,30,2016-06-01
291469900,3,2016-06-01
841989300,3,2016-06-01
854519000,10,2016-06-01
901290900,14,2016-06-01
370710000,3,2016-06-01
370790900,11,2016-06-01
290371000,3,2016-06-01
390461000,7,2016-06-01
390469800,5,2016-06-01
853080000,24,2016-06-01
250510000,13,2016-06-01
570500300,9,2016-06-01
610443000,69,2016-06-01
610829000,6,2016-06-01
610899000,7,2016-06-01
611599000,9,2016-06-01
620899000,20,2016-06-01
621210900,31,2016-06-01
621290000,13,2016-06-01
640420900,19,2016-06-01
854089000,7,2016-06-01
250590000,9,2016-06-01
251710100,3,2016-06-01
843149800,137,2016-06-01
847410000,40,2016-06-01
850300990,105,2016-06-01
940540950,15,2016-06-01
852580910,28,2016-06-01
382490100,18,2016-06-01
382490870,3,2016-06-01
382490930,12,2016-06-01
730729800,41,2016-06-01
820730900,17,2016-06-01
130120000,2,2016-06-01
320710000,12,2016-06-01
320730000,7,2016-06-01
293627000,9,2016-06-01
380899100,7,2016-06-01
230990960,39,2016-06-01
120991800,9,2016-06-01
292320000,7,2016-06-01
380891100,12,2016-06-01
911011100,22,2016-06-01
271019870,9,2016-06-01
280429100,5,2016-06-01
400932000,8,2016-06-01
441510100,22,2016-06-01
731815700,24,2016-06-01
731816300,19,2016-06-01
731819000,69,2016-06-01
731821000,32,2016-06-01
731822000,66,2016-06-01
731824000,18,2016-06-01
810890900,26,2016-06-01
841360800,25,2016-06-01
848280000,25,2016-06-01
848360800,46,2016-06-01
850431800,55,2016-06-01
850650900,49,2016-06-01
853620900,30,2016-06-01
854411900,36,2016-06-01
854720000,16,2016-06-01
940540310,5,2016-06-01
846693700,64,2016-06-01
846090900,8,2016-06-01
391530000,6,2016-06-01
470710000,17,2016-06-01
470790100,10,2016-06-01
740400990,18,2016-06-01
480269000,5,2016-06-01
482320000,20,2016-06-01
560311900,6,2016-06-01
730830000,34,2016-06-01
730900100,6,2016-06-01
731815610,19,2016-06-01
400829000,31,2016-06-01
680293100,6,2016-06-01
680299100,4,2016-06-01
732410000,16,2016-06-01
830300900,3,2016-06-01
392099280,8,2016-06-01
710813100,27,2016-06-01
950430900,27,2016-06-01
620429900,2,2016-06-01
732020810,28,2016-06-01
841939000,13,2016-06-01
842833000,16,2016-06-01
280430000,6,2016-06-01
280610000,7,2016-06-01
290110000,11,2016-06-01
382490920,35,2016-06-01
731100190,5,2016-06-01
392190490,6,2016-06-01
381590900,11,2016-06-01
390930000,5,2016-06-01
391190990,7,2016-06-01
841960000,4,2016-06-01
380210000,10,2016-06-01
848180310,14,2016-06-01
848180730,34,2016-06-01
850164000,23,2016-06-01
853720990,29,2016-06-01
481920000,37,2016-06-01
841480750,8,2016-06-01
870895100,4,2016-06-01
630493000,3,2016-06-01
630499000,16,2016-06-01
110412900,11,2016-06-01
151710900,5,2016-06-01
160100910,6,2016-06-01
160250100,3,2016-06-01
180632900,21,2016-06-01
180690310,17,2016-06-01
190219100,5,2016-06-01
190230100,11,2016-06-01
190420990,14,2016-06-01
190531190,21,2016-06-01
190590300,18,2016-06-01
190590450,22,2016-06-01
190590600,32,2016-06-01
200819930,3,2016-06-01
210390100,7,2016-06-01
210500910,5,2016-06-01
40310110,6,2016-06-01
40640900,13,2016-06-01
71090000,7,2016-06-01
80620900,4,2016-06-01
842420000,33,2016-06-01
842430900,12,2016-06-01
940190300,3,2016-06-01
880400000,9,2016-06-01
852719000,9,2016-06-01
853630900,21,2016-06-01
854231100,85,2016-06-01
900610000,40,2016-06-01
900661000,4,2016-06-01
294200000,24,2016-06-01
761100000,9,2016-06-01
810890600,10,2016-06-01
846729850,6,2016-06-01
871639500,7,2016-06-01
321310000,6,2016-06-01
721933100,2,2016-06-01
750620000,16,2016-06-01
841480220,11,2016-06-01
722020410,7,2016-06-01
722830610,5,2016-06-01
760429100,20,2016-06-01
760612200,10,2016-06-01
901839000,45,2016-06-01
901890200,17,2016-06-01
851410100,5,2016-06-01
700729000,8,2016-06-01
846120000,6,2016-06-01
570299000,8,2016-06-01
630392900,3,2016-06-01
910690000,10,2016-06-01
842111000,47,2016-06-01
860799800,17,2016-06-01
940310580,25,2016-06-01
854150000,33,2016-06-01
940410000,11,2016-06-01
820291000,8,2016-06-01
846789000,36,2016-06-01
410792100,5,2016-06-01
640220000,9,2016-06-01
640391130,2,2016-06-01
640399930,5,2016-06-01
640690900,7,2016-06-01
400931000,23,2016-06-01
760612920,9,2016-06-01
850730800,9,2016-06-01
853230000,5,2016-06-01
854320000,35,2016-06-01
961390000,5,2016-06-01
848180690,20,2016-06-01
848180790,29,2016-06-01
842952100,24,2016-06-01
860711000,3,2016-06-01
920999700,13,2016-06-01
847982000,44,2016-06-01
845929000,15,2016-06-01
230910900,20,2016-06-01
910820000,3,2016-06-01
730630190,4,2016-06-01
730900900,14,2016-06-01
831000000,37,2016-06-01
852580110,15,2016-06-01
852851000,34,2016-06-01
853321000,26,2016-06-01
853650150,11,2016-06-01
903290000,88,2016-06-01
500710000,17,2016-06-01
940310510,32,2016-06-01
848291900,9,2016-06-01
852349310,17,2016-06-01
940151000,3,2016-06-01
940171000,32,2016-06-01
842430080,8,2016-06-01
320417000,33,2016-06-01
320611000,9,2016-06-01
321511000,59,2016-06-01
390799900,18,2016-06-01
640212100,18,2016-06-01
481720000,19,2016-06-01
843229100,6,2016-06-01
843320500,4,2016-06-01
843340000,8,2016-06-01
844339100,4,2016-06-01
732690600,12,2016-06-01
970500000,56,2016-06-01
300620000,4,2016-06-01
871610980,8,2016-06-01
841320000,34,2016-06-01
843149200,42,2016-06-01
845290000,3,2016-06-01
840820990,11,2016-06-01
900590000,7,2016-06-01
870332900,20,2016-06-01
300220000,12,2016-06-01
540754000,13,2016-06-01
401039000,21,2016-06-01
620192000,25,2016-06-01
81340950,5,2016-06-01
630690000,10,2016-06-01
420211100,68,2016-06-01
420292110,26,2016-06-01
290611000,6,2016-06-01
400911000,42,2016-06-01
852329900,25,2016-06-01
871410200,7,2016-06-01
940330990,7,2016-06-01
690310000,13,2016-06-01
110430900,5,2016-06-01
841182200,5,2016-06-01
841182600,4,2016-06-01
903180320,47,2016-06-01
901580910,23,2016-06-01
300290500,17,2016-06-01
901910900,28,2016-06-01
220410110,45,2016-06-01
220421130,31,2016-06-01
220421380,21,2016-06-01
220421420,83,2016-06-01
220421430,57,2016-06-01
220421660,18,2016-06-01
220421840,12,2016-06-01
220421960,8,2016-06-01
281810110,3,2016-06-01
30622910,2,2016-06-01
300120100,2,2016-06-01
843139000,70,2016-06-01
760820810,4,2016-06-01
732599900,30,2016-06-01
846291800,7,2016-06-01
844313100,14,2016-06-01
853521000,17,2016-06-01
850590200,26,2016-06-01
681490000,3,2016-06-01
841360310,19,2016-06-01
851519000,13,2016-06-01
846190000,7,2016-06-01
200971990,3,2016-06-01
611780800,14,2016-06-01
844859000,17,2016-06-01
848180390,10,2016-06-01
760612990,14,2016-06-01
732690940,13,2016-06-01
830820000,14,2016-06-01
846792000,18,2016-06-01
870830990,72,2016-06-01
721810000,14,2016-06-01
950300210,13,2016-06-01
520852000,11,2016-06-01
821520100,4,2016-06-01
220421460,14,2016-06-01
220421950,9,2016-06-01
711320000,22,2016-06-01
851590000,56,2016-06-01
290512000,13,2016-06-01
320210000,3,2016-06-01
320890110,11,2016-06-01
761090100,13,2016-06-01
820560000,5,2016-06-01
840790100,7,2016-06-01
846711900,16,2016-06-01
870210110,5,2016-06-01
870880990,41,2016-06-01
420330000,39,2016-06-01
620212900,6,2016-06-01
620339900,21,2016-06-01
620432900,24,2016-06-01
621040000,54,2016-06-01
621490000,12,2016-06-01
640359310,17,2016-06-01
640359390,8,2016-06-01
851769390,12,2016-06-01
330130000,9,2016-06-01
680620100,3,2016-06-01
871639800,31,2016-06-01
380993000,7,2016-06-01
391710100,22,2016-06-01
870322900,8,2016-06-01
400912000,26,2016-06-01
842519000,22,2016-06-01
842539000,13,2016-06-01
490400000,7,2016-06-01
691490000,33,2016-06-01
330300900,46,2016-06-01
852352900,35,2016-06-01
840890270,12,2016-06-01
842940300,2,2016-06-01
391721100,35,2016-06-01
391723100,20,2016-06-01
392590100,42,2016-06-01
820559100,25,2016-06-01
540233000,3,2016-06-01
761090900,47,2016-06-01
300210910,16,2016-06-01
390950100,16,2016-06-01
841350400,10,2016-06-01
551512900,5,2016-06-01
560490900,3,2016-06-01
621790000,29,2016-06-01
901831100,15,2016-06-01
271220900,4,2016-06-01
290944000,5,2016-06-01
291829000,5,2016-06-01
293369800,7,2016-06-01
340420000,7,2016-06-01
390920000,3,2016-06-01
391290900,5,2016-06-01
200990590,4,2016-06-01
740322000,5,2016-06-01
810890500,18,2016-06-01
392321000,60,2016-06-01
420329900,22,2016-06-01
580790900,9,2016-06-01
610439000,12,2016-06-01
611020990,33,2016-06-01
611120100,11,2016-06-01
620342310,22,2016-06-01
620449900,31,2016-06-01
620462310,29,2016-06-01
620590800,7,2016-06-01
620630000,58,2016-06-01
620690900,28,2016-06-01
640319000,24,2016-06-01
845210110,4,2016-06-01
841350610,25,2016-06-01
850720800,28,2016-06-01
840890610,6,2016-06-01
850211200,16,2016-06-01
850240000,5,2016-06-01
281820000,5,2016-06-01
845819000,4,2016-06-01
830160000,15,2016-06-01
940490900,49,2016-06-01
840810110,3,2016-06-01
848340900,39,2016-06-01
848390890,66,2016-06-01
720720800,3,2016-06-01
852910110,33,2016-06-01
491110900,62,2016-06-01
830241900,31,2016-06-01
920590900,19,2016-06-01
40210990,4,2016-06-01
847690000,14,2016-06-01
730300900,7,2016-06-01
848180710,5,2016-06-01
392590200,14,2016-06-01
731210490,8,2016-06-01
701090310,4,2016-06-01
701090430,7,2016-06-01
710691000,6,2016-06-01
390230000,9,2016-06-01
730419100,14,2016-06-01
820900800,13,2016-06-01
853610900,14,2016-06-01
843880910,3,2016-06-01
830120000,12,2016-06-01
840734990,16,2016-06-01
851240000,15,2016-06-01
870321100,21,2016-06-01
870850990,24,2016-06-01
870880350,27,2016-06-01
870893900,31,2016-06-01
870895990,22,2016-06-01
870899100,75,2016-06-01
170490810,15,2016-06-01
300590100,18,2016-06-01
901831900,20,2016-06-01
740822000,3,2016-06-01
750522000,7,2016-06-01
741210000,11,2016-06-01
611011900,34,2016-06-01
611030100,18,2016-06-01
640359050,22,2016-06-01
711790000,77,2016-06-01
852872800,9,2016-06-01
210210100,6,2016-06-01
210210900,7,2016-06-01
210220900,5,2016-06-01
230990200,4,2016-06-01
350790900,35,2016-06-01
391722100,7,2016-06-01
721621000,3,2016-06-01
721631100,8,2016-06-01
902229000,8,2016-06-01
920994000,8,2016-06-01
850151000,22,2016-06-01
910299000,40,2016-06-01
410449900,3,2016-06-01
410719900,4,2016-06-01
170211000,4,2016-06-01
294190000,14,2016-06-01
382490450,8,2016-06-01
400110000,12,2016-06-01
901920000,44,2016-06-01
902519800,39,2016-06-01
902580200,8,2016-06-01
902580400,20,2016-06-01
293349900,4,2016-06-01
590110000,10,2016-06-01
380891900,19,2016-06-01
380893900,2,2016-06-01
382370000,4,2016-06-01
690320900,16,2016-06-01
690390900,21,2016-06-01
330430000,73,2016-06-01
841790000,26,2016-06-01
850120000,26,2016-06-01
760611990,3,2016-06-01
853650030,29,2016-06-01
853630300,28,2016-06-01
854890200,8,2016-06-01
902820000,12,2016-06-01
903032000,10,2016-06-01
903084000,21,2016-06-01
820810000,13,2016-06-01
40221180,3,2016-06-01
180610150,12,2016-06-01
340120900,34,2016-06-01
700231000,6,2016-06-01
810199100,5,2016-06-01
844332990,6,2016-06-01
853941000,17,2016-06-01
853990100,6,2016-06-01
200799390,11,2016-06-01
200799970,10,2016-06-01
340510000,19,2016-06-01
340520000,9,2016-06-01
610590900,13,2016-06-01
630221000,15,2016-06-01
630491000,5,2016-06-01
852580990,47,2016-06-01
630622000,12,2016-06-01
520952000,5,2016-06-01
540110180,8,2016-06-01
540742000,9,2016-06-01
540752000,32,2016-06-01
540772000,7,2016-06-01
540782000,5,2016-06-01
551219900,14,2016-06-01
551341000,3,2016-06-01
551422000,4,2016-06-01
551442000,6,2016-06-01
551622000,10,2016-06-01
551623900,5,2016-06-01
581100000,7,2016-06-01
590390100,13,2016-06-01
732599100,10,2016-06-01
853890190,21,2016-06-01
392190550,9,2016-06-01
681410000,5,2016-06-01
721220000,1,2016-06-01
740729000,20,2016-06-01
760611930,5,2016-06-01
820600000,32,2016-06-01
831190000,25,2016-06-01
840690100,3,2016-06-01
840690900,13,2016-06-01
840890890,6,2016-06-01
847321100,36,2016-06-01
854790000,20,2016-06-01
170490550,12,2016-06-01
401410000,3,2016-06-01
390710000,8,2016-06-01
841420800,9,2016-06-01
401140000,4,2016-06-01
610442000,39,2016-06-01
521119000,3,2016-06-01
521139000,10,2016-06-01
521141000,3,2016-06-01
521149900,6,2016-06-01
590500100,3,2016-06-01
901850100,19,2016-06-01
844190100,21,2016-06-01
960820000,21,2016-06-01
340219000,31,2016-06-01
391690900,17,2016-06-01
392049900,7,2016-06-01
401691000,32,2016-06-01
420292980,38,2016-06-01
441810100,4,2016-06-01
441879000,9,2016-06-01
820590100,7,2016-06-01
820720900,9,2016-06-01
760200900,26,2016-06-01
580900000,3,2016-06-01
843352000,3,2016-06-01
843610000,6,2016-06-01
843790000,11,2016-06-01
870423990,4,2016-06-01
40690810,13,2016-06-01
40690890,9,2016-06-01
40690990,13,2016-06-01
330530000,16,2016-06-01
700711100,22,2016-06-01
470790900,13,2016-06-01
480255900,8,2016-06-01
740329000,4,2016-06-01
750210000,4,2016-06-01
750400000,9,2016-06-01
800120000,2,2016-06-01
540110120,5,2016-06-01
540219000,5,2016-06-01
540220000,3,2016-06-01
420500900,40,2016-06-01
442190970,28,2016-06-01
570310000,8,2016-06-01
630140100,3,2016-06-01
630260000,21,2016-06-01
691310000,14,2016-06-01
701341100,4,2016-06-01
701391100,4,2016-06-01
741820000,13,2016-06-01
821510300,4,2016-06-01
940180000,32,2016-06-01
940490100,16,2016-06-01
730629000,4,2016-06-01
722220290,3,2016-06-01
721932100,4,2016-06-01
722220810,4,2016-06-01
741121100,3,2016-06-01
760820200,4,2016-06-01
841370810,19,2016-06-01
920210100,17,2016-06-01
630790910,7,2016-06-01
820551000,11,2016-06-01
820713000,77,2016-06-01
821192000,13,2016-06-01
821300000,12,2016-06-01
844331800,6,2016-06-01
851030000,5,2016-06-01
851671000,14,2016-06-01
851981450,6,2016-06-01
852341900,28,2016-06-01
852859390,11,2016-06-01
852869100,8,2016-06-01
852869990,11,2016-06-01
900211000,48,2016-06-01
900640000,5,2016-06-01
910199000,21,2016-06-01
910212000,12,2016-06-01
910229000,13,2016-06-01
950300100,52,2016-06-01
950710000,9,2016-06-01
960329800,16,2016-06-01
961210100,26,2016-06-01
960720900,20,2016-06-01
850860000,8,2016-06-01
852351100,47,2016-06-01
848220000,52,2016-06-01
848291100,4,2016-06-01
390720110,9,2016-06-01
401012000,10,2016-06-01
180690500,7,2016-06-01
960321000,18,2016-06-01
960329300,12,2016-06-01
961610100,18,2016-06-01
482190100,20,2016-06-01
482190900,33,2016-06-01
253090000,11,2016-06-01
380290000,5,2016-06-01
620333900,28,2016-06-01
820719100,18,2016-06-01
250810000,9,2016-06-01
392049100,9,2016-06-01
790400000,8,2016-06-01
392010250,20,2016-06-01
392020210,12,2016-06-01
392062120,7,2016-06-01
392069000,17,2016-06-01
481159000,12,2016-06-01
481160000,6,2016-06-01
560313100,8,2016-06-01
390120900,7,2016-06-01
551693000,8,2016-06-01
230910110,23,2016-06-01
851610110,31,2016-06-01
310520100,6,2016-06-01
310520900,4,2016-06-01
391590110,5,2016-06-01
854130000,13,2016-06-01
854140100,53,2016-06-01
854232100,10,2016-06-01
854232900,10,2016-06-01
854233000,25,2016-06-01
854239100,16,2016-06-01
611510900,5,2016-06-01
621410000,16,2016-06-01
292700000,3,2016-06-01
284321000,4,2016-06-01
284329000,6,2016-06-01
850110930,8,2016-06-01
850161200,9,2016-06-01
720810000,6,2016-06-01
620892000,8,2016-06-01
720291000,5,2016-06-01
630640000,4,2016-06-01
940430000,6,2016-06-01
720299800,3,2016-06-01
721934100,5,2016-06-01
760310000,2,2016-06-01
811229000,2,2016-06-01
760612930,6,2016-06-01
841829000,11,2016-06-01
851822000,48,2016-06-01
481960000,12,2016-06-01
701090530,7,2016-06-01
910390000,6,2016-06-01
400811000,18,2016-06-01
401011000,16,2016-06-01
400921000,13,2016-06-01
590900100,9,2016-06-01
722230510,5,2016-06-01
730449930,9,2016-06-01
732690400,27,2016-06-01
846593000,5,2016-06-01
940390300,18,2016-06-01
830990100,7,2016-06-01
151590600,7,2016-06-01
902480190,22,2016-06-01
220421940,4,2016-06-01
430390000,5,2016-06-01
842820800,5,2016-06-01
851989110,4,2016-06-01
851989190,16,2016-06-01
732010900,9,2016-06-01
820510000,25,2016-06-01
621149000,13,2016-06-01
852990920,35,2016-06-01
870990000,26,2016-06-01
480240900,13,2016-06-01
840510000,10,2016-06-01
481310000,2,2016-06-01
850980000,24,2016-06-01
960310000,13,2016-06-01
871390000,10,2016-06-01
520851000,7,2016-06-01
850519900,6,2016-06-01
850511000,25,2016-06-01
850519100,14,2016-06-01
401694000,13,2016-06-01
841370750,5,2016-06-01
701510000,13,2016-06-01
420212910,14,2016-06-01
842191000,27,2016-06-01
381600000,43,2016-06-01
690790800,3,2016-06-01
730810000,11,2016-06-01
760410900,19,2016-06-01
820790710,5,2016-06-01
852352100,15,2016-06-01
940429100,8,2016-06-01
841330200,35,2016-06-01
850520000,17,2016-06-01
392350900,44,2016-06-01
611699000,9,2016-06-01
650610100,22,2016-06-01
901380200,5,2016-06-01
901380300,10,2016-06-01
903033990,20,2016-06-01
610331000,6,2016-06-01
611710000,32,2016-06-01
620311000,40,2016-06-01
620331000,36,2016-06-01
620341100,18,2016-06-01
930320950,7,2016-06-01
930520000,5,2016-06-01
846021900,4,2016-06-01
901290100,11,2016-06-01
901320000,26,2016-06-01
901380900,19,2016-06-01
871410100,45,2016-06-01
871410900,62,2016-06-01
711419000,11,2016-06-01
871130900,5,2016-06-01
847780990,13,2016-06-01
871200700,16,2016-06-01
820890000,38,2016-06-01
940340900,13,2016-06-01
481490100,26,2016-06-01
521131000,3,2016-06-01
551643000,10,2016-06-01
580126000,3,2016-06-01
580127000,12,2016-06-01
600110000,5,2016-06-01
630800000,8,2016-06-01
680800000,11,2016-06-01
847310190,11,2016-06-01
410711900,6,2016-06-01
920510000,12,2016-06-01
321210000,13,2016-06-01
870490000,15,2016-06-01
900699000,18,2016-06-01
690890990,8,2016-06-01
741110900,4,2016-06-01
901090000,12,2016-06-01
180610900,3,2016-06-01
620433100,11,2016-06-01
580810000,5,2016-06-01
711719000,67,2016-06-01
940520990,30,2016-06-01
481200000,9,2016-06-01
853222000,10,2016-06-01
853225000,10,2016-06-01
854232550,3,2016-06-01
854020800,9,2016-06-01
110710190,4,2016-06-01
110710990,7,2016-06-01
110720000,7,2016-06-01
190120000,20,2016-06-01
843319700,3,2016-06-01
442110000,8,2016-06-01
700239000,5,2016-06-01
854690100,24,2016-06-01
20130000,8,2016-06-01
20230900,5,2016-06-01
681520000,3,2016-06-01
441520900,15,2016-06-01
870331900,4,2016-06-01
870530000,2,2016-06-01
220830490,10,2016-06-01
220830690,3,2016-06-01
220830790,14,2016-06-01
220840390,8,2016-06-01
281121000,10,2016-06-01
382440000,8,2016-06-01
842489000,48,2016-06-01
900669000,5,2016-06-01
844250200,13,2016-06-01
420222900,37,2016-06-01
420239000,11,2016-06-01
640359950,30,2016-06-01
381400100,11,2016-06-01
441114900,4,2016-06-01
680422120,3,2016-06-01
731815410,12,2016-06-01
848180610,11,2016-06-01
854590900,15,2016-06-01
621112000,9,2016-06-01
381090900,15,2016-06-01
300691000,8,2016-06-01
230910310,4,2016-06-01
380892900,10,2016-06-01
850610910,5,2016-06-01
570291000,3,2016-06-01
480257000,7,2016-06-01
854370300,11,2016-06-01
281119800,4,2016-06-01
380894100,12,2016-06-01
851511000,9,2016-06-01
51199850,7,2016-06-01
441400900,24,2016-06-01
700420990,1,2016-06-01
701337100,8,2016-06-01
830621000,9,2016-06-01
250100990,9,2016-06-01
330620000,7,2016-06-01
901850900,23,2016-06-01
960899000,16,2016-06-01
681320000,13,2016-06-01
